order_id,customer_id,order_date,total_amount,status,channel
1834.0,1204.0,invalid_date,"R2269,80",completed,web
1835.0,4473.0,invalid_date,86,completed,
1836.0,2502.0,1978-09-06,R -200,Done,web
,3572.0,2011/02/21,R 3260,Done,app
1838.0,2998.0,2010-03-18,,completed,
1839.0,,13/03/2024,,Done,app
1840.0,2638.0,1984/11/25,"R2616,72",CANCELLED,app
1841.0,4043.0,2008-11-16,"R3521,16",Completed,
1842.0,4763.0,,R 2131,,web
1843.0,4485.0,,,Done,store
1844.0,4145.0,invalid_date,,completed,app
1845.0,4690.0,invalid_date,R -200,,
1846.0,4595.0,21/04/1984,R 362,completed,store
1847.0,,28/02/2006,R -200,,
1848.0,4049.0,invalid_date,"R3983,11",Done,app
1849.0,3280.0,invalid_date,R 2090,Done,store
1850.0,2750.0,2002-10-19,R -200,Completed,
1851.0,4833.0,2023/11/23,3047,CANCELLED,store
1852.0,4639.0,21/03/1988,,Completed,app
1853.0,1317.0,2016-11-16,2521,Completed,store
1854.0,1698.0,1987-11-16,R 3104,CANCELLED,web
1855.0,378.0,,R 4775,completed,
1856.0,2287.0,02/03/1995,,Done,
1857.0,777.0,04/11/1976,"R4741,19",completed,web
1858.0,4767.0,06/05/2011,"R2153,43",Done,app
1859.0,3951.0,1979-06-07,,,web
1860.0,2639.0,1995/12/31,R -200,,app
1861.0,4436.0,invalid_date,"R1922,39",Completed,
1862.0,,2003/07/06,3831,Done,web
1863.0,2626.0,invalid_date,3796,,
1864.0,4356.0,2023-09-29,R -200,Completed,store
1865.0,398.0,invalid_date,4084,Completed,web
1866.0,658.0,,"R2445,36",CANCELLED,store
1867.0,454.0,,"R1055,78",Completed,
1868.0,4896.0,1979/02/28,R -200,completed,web
,,21/08/2000,R -200,Done,web
,3812.0,2023/05/08,R -200,completed,
1871.0,1568.0,,R -200,completed,
1872.0,3925.0,2021-04-23,17,CANCELLED,web
1873.0,2791.0,2020-11-26,R -200,completed,
,3976.0,,R 1178,Completed,app
1875.0,2558.0,17/11/1976,R -200,CANCELLED,store
1876.0,3389.0,1986/07/10,R 3168,completed,
1877.0,1867.0,31/10/2004,R -200,completed,web
,,1988-11-07,,Done,store
1879.0,3262.0,,,completed,web
1880.0,3191.0,08/01/1979,,,web
1881.0,2148.0,2014-01-21,R -200,completed,app
1882.0,349.0,1983/06/30,R 3870,Done,app
,1575.0,1992-11-21,R -200,completed,
1884.0,1733.0,2010-07-06,R 253,CANCELLED,store
,3848.0,invalid_date,R -200,CANCELLED,web
1886.0,2912.0,,R 3350,CANCELLED,
1887.0,2179.0,2023-02-26,1129,CANCELLED,
1888.0,4541.0,28/02/2001,,,
1889.0,3431.0,1991/05/17,R 522,,store
1890.0,2974.0,,,CANCELLED,
1891.0,4372.0,1994/03/07,R 3319,CANCELLED,app
1892.0,2937.0,invalid_date,R 3955,completed,app
1893.0,840.0,,258,,
1894.0,354.0,2013/11/10,R 4305,Done,
1895.0,2106.0,17/11/2024,4811,Done,app
1896.0,1665.0,,R 4389,Done,
1897.0,4597.0,invalid_date,,CANCELLED,web
1898.0,4871.0,1982/07/21,R 3454,,
1899.0,3569.0,1980-10-21,R 3349,,
1900.0,1535.0,invalid_date,,CANCELLED,
1901.0,2888.0,2014/10/19,R 912,,web
1902.0,84.0,2012/06/26,3071,Done,web
1903.0,3410.0,,1541,Completed,
1904.0,4912.0,,,CANCELLED,web
1905.0,1434.0,03/09/2006,"R1854,30",Completed,store
1906.0,2074.0,,"R4576,97",completed,web
,1333.0,2020-06-06,R -200,completed,store
1908.0,,1975-07-06,"R2982,20",Done,store
1909.0,3968.0,10/06/2018,"R4113,68",Done,web
1910.0,3587.0,invalid_date,1567,Done,
1911.0,3959.0,invalid_date,,,web
1912.0,2264.0,2000-05-08,2922,Done,web
1913.0,1677.0,2007-07-02,"R1111,95",CANCELLED,app
1914.0,2133.0,invalid_date,1665,CANCELLED,app
1915.0,3982.0,1973/06/11,R -200,completed,web
1916.0,4449.0,,R -200,completed,app
1917.0,970.0,invalid_date,"R2381,60",CANCELLED,store
1918.0,3373.0,23/05/2016,"R384,38",completed,app
1919.0,699.0,07/12/2005,R -200,Completed,store
1920.0,68.0,,"R4153,24",Completed,
1921.0,,,,completed,app
1922.0,3168.0,2016/03/10,R -200,,store
1923.0,4424.0,invalid_date,,CANCELLED,web
1924.0,2339.0,invalid_date,3260,CANCELLED,
1925.0,2639.0,2014-01-10,R -200,Completed,
1926.0,2783.0,03/07/2003,R 4071,,app
1927.0,126.0,14/11/2022,,Completed,web
1928.0,2470.0,25/12/2000,R 4185,Done,
1929.0,1961.0,invalid_date,,,
1930.0,842.0,2013-12-31,3443,CANCELLED,web
1931.0,2223.0,2018-05-01,R 3103,completed,app
1932.0,4169.0,04/10/2011,3013,,app
1933.0,,invalid_date,R -200,Done,app
1934.0,4170.0,2014/11/23,,completed,
1935.0,3569.0,1984/11/05,2511,,store
1936.0,,2001-02-05,,Completed,store
1937.0,2978.0,11/07/2023,R -200,Completed,web
1938.0,3509.0,2004/08/02,"R1412,23",,
1939.0,4087.0,09/07/2005,,Completed,web
1940.0,4812.0,1998/04/17,,Done,app
1941.0,1243.0,,R -200,completed,web
1942.0,1315.0,invalid_date,R 3159,completed,
1943.0,,,R 1749,completed,web
1944.0,3081.0,2015-03-22,4618,CANCELLED,store
1945.0,1661.0,,"R2566,16",Done,web
1946.0,2807.0,1982-12-09,549,completed,store
1947.0,1216.0,invalid_date,R -200,,store
1948.0,1991.0,1983/08/03,,completed,
1949.0,896.0,07/07/1992,R -200,Done,app
1950.0,112.0,,"R981,15",Done,store
1951.0,2204.0,1994/06/25,R -200,,store
,3251.0,invalid_date,1278,Completed,app
1953.0,2989.0,invalid_date,151,CANCELLED,store
1954.0,4902.0,invalid_date,R 4897,Completed,store
1955.0,3025.0,1987/01/12,R 1032,completed,app
1956.0,732.0,2015-06-29,,CANCELLED,app
1957.0,321.0,2015-01-30,,Done,web
1958.0,2054.0,2013/05/09,R -200,CANCELLED,store
1959.0,2673.0,invalid_date,3995,CANCELLED,
1960.0,4318.0,invalid_date,R -200,,store
1961.0,1214.0,,R -200,Completed,store
1962.0,3698.0,,"R3798,57",completed,app
1963.0,4107.0,1975/03/18,"R563,22",,
1964.0,,invalid_date,R -200,CANCELLED,store
1965.0,3538.0,2000-02-25,R 642,Done,store
1966.0,,2009/08/17,,completed,
1967.0,4401.0,,2394,CANCELLED,store
1968.0,31.0,25/10/1973,R -200,Completed,
1969.0,1927.0,,"R1748,41",Completed,
1970.0,4021.0,06/01/2014,"R4907,19",completed,app
1971.0,2532.0,2004-08-13,R 3508,CANCELLED,store
1972.0,558.0,2016-04-23,"R2167,99",,web
1973.0,3658.0,,,completed,
1974.0,4119.0,02/06/2017,R -200,Completed,app
1975.0,2057.0,14/03/1972,R -200,Done,
1976.0,1708.0,invalid_date,4130,,web
1977.0,4115.0,,,CANCELLED,app
1978.0,2.0,2024-03-03,317,completed,store
1979.0,3437.0,,R -200,,store
1980.0,1086.0,27/08/1971,R 2329,CANCELLED,web
1981.0,2731.0,2013/10/04,4607,,
1982.0,4395.0,invalid_date,4193,CANCELLED,app
1983.0,4811.0,invalid_date,,,store
1984.0,1478.0,,,,web
1985.0,3217.0,1979/03/13,,Completed,web
,928.0,1978/05/16,,Done,web
1987.0,3231.0,2006-11-21,R 4451,completed,web
1988.0,998.0,2014/02/28,109,completed,web
1989.0,4067.0,2001-08-28,R 2223,Done,
1990.0,2705.0,invalid_date,,CANCELLED,
1991.0,3963.0,2025-06-07,"R332,88",Done,web
1992.0,866.0,1991/12/26,R 4908,,web
1993.0,1796.0,17/09/2007,"R4875,56",,store
1994.0,2657.0,26/09/2011,R -200,Completed,store
,1884.0,invalid_date,"R3333,70",Done,web
1996.0,3585.0,1990-10-29,1102,Done,store
1997.0,,invalid_date,,Completed,web
1998.0,2834.0,1972/07/16,,,app
1999.0,4070.0,,,completed,store
2000.0,2503.0,1992/04/11,R -200,CANCELLED,app
2001.0,,1989-02-16,2818,,
2002.0,2639.0,1970/01/27,R -200,CANCELLED,web
2003.0,439.0,2014-11-20,3298,CANCELLED,store
2004.0,2818.0,2012-12-13,R 4703,,
2005.0,4729.0,invalid_date,"R2493,10",CANCELLED,store
2006.0,3069.0,,,,
2007.0,4712.0,07/12/1995,R -200,Done,
2008.0,4984.0,invalid_date,R 2260,CANCELLED,store
2009.0,1759.0,,R -200,Done,app
,4515.0,29/12/2004,"R3979,63",Done,store
2011.0,4265.0,1990/01/28,4653,completed,
2012.0,4717.0,12/06/1977,R -200,Done,app
2013.0,152.0,1981/01/14,R -200,CANCELLED,web
2014.0,4364.0,invalid_date,701,completed,store
2015.0,2045.0,22/03/2000,R -200,CANCELLED,app
2016.0,85.0,1986-02-16,2275,,app
2017.0,1667.0,,R 1569,Completed,app
2018.0,450.0,2022/02/04,1853,Completed,app
2019.0,,2015-08-03,1713,Done,web
2020.0,1846.0,1977-07-03,R -200,completed,web
2021.0,1559.0,invalid_date,878,completed,store
2022.0,4908.0,1976/01/06,972,Done,
2023.0,1006.0,2005/03/31,R -200,,app
2024.0,2700.0,1994/06/11,"R946,24",Done,web
2025.0,3726.0,1977/02/07,,Completed,store
2026.0,2639.0,16/11/2000,"R262,45",CANCELLED,store
2027.0,736.0,2006-08-18,R -200,Done,store
2028.0,3307.0,15/07/2023,R 1003,CANCELLED,
2029.0,947.0,,"R1373,39",Done,app
2030.0,4026.0,,1248,,app
2031.0,,1972/08/21,,CANCELLED,store
2032.0,4416.0,,1662,Completed,
2033.0,3500.0,invalid_date,"R4889,72",Completed,store
2034.0,,,R -200,Completed,store
,,05/04/1974,"R1944,79",completed,web
2036.0,2999.0,2024/05/30,R 2469,Completed,store
2037.0,2718.0,,"R4012,97",CANCELLED,app
2038.0,3477.0,1987-02-15,,completed,app
2039.0,3549.0,,,CANCELLED,store
2040.0,479.0,1986/07/30,R -200,Completed,
2041.0,645.0,2019/02/08,R 1410,CANCELLED,web
2042.0,603.0,invalid_date,,Done,store
2043.0,4168.0,1996/09/28,515,Done,store
2044.0,1361.0,2020-08-28,,Completed,web
2045.0,,,R 1921,Completed,store
2046.0,,1997-02-27,R -200,completed,
2047.0,4687.0,,R -200,CANCELLED,
2048.0,2741.0,2001/01/24,4201,Done,
,2420.0,2010-11-15,R -200,completed,app
2050.0,1822.0,,R -200,Done,web
2051.0,4621.0,,R -200,CANCELLED,web
2052.0,4967.0,,,completed,
2053.0,737.0,23/05/1984,,,
2054.0,3073.0,31/05/1989,"R1503,54",Done,
2055.0,3583.0,1994-02-22,,CANCELLED,web
2056.0,249.0,17/05/2000,"R1552,92",completed,app
2057.0,1370.0,invalid_date,"R3920,88",CANCELLED,web
2058.0,,02/08/2005,R 437,completed,app
2059.0,4283.0,1973-08-04,R 4185,CANCELLED,web
2060.0,552.0,13/04/2019,,Completed,store
2061.0,486.0,,"R1464,26",CANCELLED,store
2062.0,1593.0,1987/07/23,4111,Completed,store
2063.0,377.0,1995-05-27,1360,,
2064.0,3866.0,2011-08-16,R 46,Done,
2065.0,2806.0,2023/07/08,265,Done,store
2066.0,2135.0,invalid_date,R 4354,Completed,
2067.0,1981.0,2004/06/29,R -200,,store
2068.0,3954.0,06/11/1989,,,store
,2013.0,2017-08-07,,,
2070.0,81.0,invalid_date,"R1153,36",CANCELLED,store
2071.0,3899.0,1973/11/20,"R2223,40",completed,web
2072.0,1938.0,1975-01-25,"R2636,91",completed,store
2073.0,1273.0,1979/02/13,,completed,web
2074.0,3561.0,invalid_date,3003,,
2075.0,2837.0,1992/02/27,R 3691,Done,
2076.0,1156.0,1985/09/19,"R1342,69",Completed,
2077.0,1973.0,,,Completed,store
2078.0,330.0,27/03/1995,R 2612,Completed,
2079.0,4714.0,2010/02/03,,,web
2080.0,1949.0,01/12/2020,4415,CANCELLED,app
2081.0,567.0,10/12/2023,,Completed,app
2082.0,4804.0,invalid_date,,Completed,
2083.0,4167.0,,"R94,70",CANCELLED,store
2084.0,914.0,,,CANCELLED,app
2085.0,1087.0,2010/11/12,R 3646,,web
2086.0,,1974-07-25,R 2279,completed,web
2087.0,842.0,20/01/2004,,Done,web
2088.0,2095.0,1983/12/08,2640,CANCELLED,store
2089.0,976.0,2012/04/28,R 4216,completed,app
2090.0,4582.0,,,CANCELLED,web
2091.0,3729.0,1996-11-19,R -200,completed,app
2092.0,4856.0,2021/06/26,,Completed,
2093.0,3500.0,06/10/2009,R -200,completed,app
2094.0,3030.0,invalid_date,239,Completed,app
2095.0,925.0,1981-06-25,R 3699,,web
2096.0,2606.0,2012/01/02,R -200,,
2097.0,1350.0,23/02/1985,,completed,store
2098.0,4072.0,2025-06-26,R 2642,completed,app
2099.0,4624.0,invalid_date,R -200,completed,store
2100.0,3769.0,1999-11-07,R 4946,completed,
2101.0,836.0,,,Done,
2102.0,2334.0,2010/09/10,,CANCELLED,store
2103.0,2012.0,,R -200,completed,web
2104.0,3690.0,06/11/1999,,,store
2105.0,3758.0,invalid_date,,CANCELLED,web
2106.0,2325.0,1973/06/16,R 1943,completed,app
2107.0,3199.0,invalid_date,,Done,web
2108.0,1862.0,,R -200,Done,
2109.0,3556.0,2018/03/28,"R772,91",Completed,
2110.0,3573.0,2010/08/02,,,
2111.0,2892.0,2007-04-14,R 1687,CANCELLED,store
2112.0,,22/12/1988,"R1386,52",Completed,web
2113.0,,1998/09/04,"R866,34",,web
2114.0,2495.0,,R -200,completed,app
2115.0,4877.0,1989/10/26,"R1469,37",completed,store
2116.0,2239.0,,960,completed,
2117.0,3993.0,invalid_date,,completed,app
2118.0,316.0,1972-11-27,,Completed,
2119.0,2672.0,1971-12-05,R -200,completed,
2120.0,3719.0,invalid_date,,completed,app
2121.0,3784.0,,,CANCELLED,app
2122.0,,,,CANCELLED,
2123.0,383.0,invalid_date,3058,CANCELLED,
2124.0,91.0,1982-12-04,,,
,231.0,1997/12/09,R 294,completed,app
2126.0,,invalid_date,"R4387,9",completed,
2127.0,3927.0,invalid_date,,CANCELLED,app
2128.0,713.0,1972/08/24,R 2755,CANCELLED,app
,,1991-07-04,"R1174,4",,web
2130.0,820.0,15/12/2010,R 3888,Done,store
2131.0,2802.0,,R 1052,Completed,web
2132.0,1744.0,invalid_date,,,app
2133.0,1903.0,invalid_date,R 1163,CANCELLED,store
2134.0,4981.0,2025/08/08,"R1255,78",Completed,
2135.0,1246.0,1983-06-05,"R4098,84",Completed,app
2136.0,3946.0,,"R3577,51",completed,web
2137.0,396.0,2013/11/03,649,completed,app
2138.0,146.0,11/02/2009,4933,CANCELLED,
2139.0,3762.0,,577,Completed,
2140.0,751.0,2008-05-20,3860,,
2141.0,1776.0,2016/08/13,R 1880,,
2142.0,970.0,,,Done,app
2143.0,2318.0,2022-10-11,R 2839,,
2144.0,4388.0,invalid_date,R -200,CANCELLED,app
2145.0,4745.0,invalid_date,4342,completed,store
2146.0,1443.0,,3174,Done,store
2147.0,4878.0,invalid_date,R 719,Done,store
2148.0,522.0,,222,,store
2149.0,236.0,,R -200,completed,app
2150.0,2104.0,2015-03-28,R -200,CANCELLED,app
2151.0,549.0,1986-04-12,"R4262,46",completed,
2152.0,397.0,2003-09-24,R -200,Done,app
2153.0,1066.0,02/08/2021,,CANCELLED,store
,3908.0,invalid_date,R -200,CANCELLED,web
2155.0,2426.0,21/11/1991,1757,Done,web
2156.0,329.0,2012/04/15,3504,Done,app
2157.0,1107.0,1989/08/21,"R3948,28",completed,
2158.0,4059.0,1984/12/16,R 854,CANCELLED,
2159.0,4059.0,1997/09/15,R -200,Completed,app
2160.0,6.0,1978/04/23,,Completed,
2161.0,1244.0,invalid_date,"R3876,99",,app
2162.0,4453.0,,R 4024,completed,app
2163.0,1832.0,,R 4047,Completed,app
2164.0,346.0,02/05/1970,R 835,Done,app
2165.0,178.0,29/10/1973,,,web
2166.0,2193.0,,R -200,Done,
2167.0,,1985/10/17,R 2162,Completed,
2168.0,,,"R1764,73",completed,app
2169.0,1945.0,1994/08/24,R 1031,CANCELLED,web
2170.0,1046.0,,"R4565,59",Completed,web
2171.0,2602.0,19/03/1999,"R4002,48",Completed,store
2172.0,3687.0,,4399,CANCELLED,
2173.0,1580.0,,"R4050,71",Done,store
2174.0,3131.0,1973/07/13,R -200,Completed,
2175.0,187.0,invalid_date,R -200,completed,web
2176.0,4154.0,1994/05/30,"R4514,36",Completed,app
2177.0,3766.0,30/04/1988,R -200,Done,app
2178.0,,19/06/2011,,CANCELLED,app
2179.0,3488.0,invalid_date,4658,CANCELLED,
2180.0,,14/04/1973,R -200,completed,app
,3890.0,11/11/1993,R -200,Completed,app
2182.0,4556.0,1982-11-26,"R3448,57",Completed,web
2183.0,4640.0,invalid_date,,,app
2184.0,927.0,,,,store
2185.0,2361.0,invalid_date,4022,completed,web
2186.0,4258.0,12/10/1987,R 2580,Completed,
2187.0,4831.0,invalid_date,,CANCELLED,store
2188.0,2147.0,2022/12/08,R 4132,CANCELLED,web
2189.0,3421.0,1971/01/06,R -200,completed,store
2190.0,4359.0,2000/01/14,"R4181,53",CANCELLED,web
2191.0,2745.0,2010/11/25,2877,CANCELLED,store
2192.0,476.0,1992-11-01,R -200,CANCELLED,
2193.0,2263.0,invalid_date,R -200,Done,
2194.0,2315.0,1980/06/23,2297,Done,store
2195.0,3975.0,,,Done,store
2196.0,1277.0,invalid_date,,completed,
2197.0,3317.0,2025-12-11,R 2585,,web
,2841.0,2018-12-31,R 3492,completed,store
2199.0,3764.0,03/04/2004,"R3130,69",,store
2200.0,3757.0,invalid_date,,,web
2201.0,838.0,2007-05-13,R -200,Completed,app
2202.0,2356.0,1997/01/05,"R4772,66",Done,store
2203.0,4943.0,28/05/2005,R -200,Done,store
2204.0,3715.0,13/09/2022,R -200,completed,
2205.0,437.0,1975-08-18,R -200,Completed,app
2206.0,4144.0,invalid_date,2147,completed,app
2207.0,3162.0,10/10/2015,R 4001,completed,app
2208.0,507.0,invalid_date,4241,Completed,web
2209.0,680.0,,R 925,Completed,store
2210.0,4788.0,1993-01-12,R 4270,CANCELLED,web
2211.0,4454.0,29/10/1995,3056,Done,app
2212.0,3220.0,2021/01/10,2197,Completed,web
2213.0,2851.0,,R -200,,app
2214.0,2185.0,1984/02/28,4083,Done,web
2215.0,101.0,2023/04/13,R -200,completed,web
2216.0,3701.0,06/10/2009,R -200,,web
2217.0,2932.0,1982-12-30,"R263,17",CANCELLED,store
2218.0,4293.0,,"R373,25",Completed,app
2219.0,3337.0,,1599,Done,web
2220.0,3566.0,,R -200,completed,
2221.0,2658.0,,"R4288,23",completed,
2222.0,3536.0,,R -200,Completed,web
2223.0,2343.0,,2766,,app
2224.0,332.0,2021-04-16,R 3798,Done,
2225.0,2908.0,31/07/1992,R -200,,app
2226.0,1425.0,06/05/1994,"R3148,15",Completed,store
2227.0,2105.0,,R -200,Completed,app
2228.0,4719.0,,R 876,completed,web
2229.0,1555.0,invalid_date,1806,,web
2230.0,161.0,1988-10-19,4543,completed,web
2231.0,7.0,1975-03-09,R -200,Completed,web
2232.0,,2024/01/06,"R3454,2",Done,
2233.0,4888.0,2019-05-26,,Completed,
2234.0,1349.0,2025-04-15,,Done,app
2235.0,2269.0,,R -200,Completed,
2236.0,2292.0,23/08/1976,R 1208,Completed,app
2237.0,3649.0,invalid_date,R -200,Completed,app
2238.0,1833.0,2001-11-11,,Completed,app
2239.0,1225.0,,2929,completed,app
2240.0,2255.0,10/01/2004,,completed,
2241.0,1074.0,19/08/1975,R 4634,Completed,app
2242.0,4897.0,,R -200,CANCELLED,store
2243.0,4321.0,,R -200,Done,
2244.0,1382.0,,R -200,,
2245.0,134.0,,,CANCELLED,web
2246.0,1015.0,2001/02/03,R 1023,Done,
2247.0,,19/02/2003,R 3544,Done,web
2248.0,1379.0,,R 3511,,app
2249.0,2201.0,1987-09-11,1831,completed,web
2250.0,2608.0,,R 1914,Completed,
,1944.0,invalid_date,4046,Completed,
2252.0,3270.0,,"R3432,1",Done,app
2253.0,4113.0,23/11/2020,R -200,,store
2254.0,4241.0,29/03/1976,3341,Completed,store
2255.0,4104.0,1993-09-20,,completed,store
2256.0,4107.0,,,,
2257.0,4966.0,30/06/2024,R 1617,Done,
2258.0,1254.0,,R 4444,Completed,store
2259.0,3673.0,invalid_date,161,Completed,app
2260.0,3106.0,20/11/2013,,Done,store
2261.0,1102.0,invalid_date,"R1705,22",Done,app
2262.0,3937.0,19/02/2008,2214,Done,web
2263.0,,invalid_date,2757,,app
2264.0,1948.0,1998/05/09,3943,,store
2265.0,582.0,2021/09/11,4275,Completed,
2266.0,2662.0,30/05/1985,R 1672,CANCELLED,app
2267.0,348.0,03/03/1976,1874,,
2268.0,466.0,20/04/2017,R -200,,web
2269.0,956.0,invalid_date,1138,Done,web
2270.0,2824.0,1979-12-14,,,store
,3225.0,,R 697,Completed,
2272.0,4661.0,2013/10/08,,completed,web
2273.0,3671.0,2014/02/21,1342,completed,web
2274.0,2105.0,1976/11/20,R 3159,CANCELLED,web
2275.0,3915.0,24/08/1998,,completed,app
2276.0,4759.0,2011-10-08,,,
2277.0,,invalid_date,R -200,Done,
2278.0,981.0,20/12/2001,R 1094,completed,
2279.0,68.0,1978-12-19,R -200,,store
2280.0,4641.0,1990-12-22,R 1113,completed,app
2281.0,4559.0,22/12/2004,1470,Done,store
2282.0,1357.0,invalid_date,R 3676,Completed,
2283.0,1307.0,27/11/2025,R -200,Completed,web
,4210.0,10/11/1973,3581,Done,store
2285.0,575.0,2016/08/30,,Done,
2286.0,750.0,,R -200,completed,store
2287.0,4340.0,2016/08/22,2286,completed,web
2288.0,2713.0,06/10/1977,,,app
2289.0,28.0,07/05/2024,R -200,,web
2290.0,,1975-12-22,R -200,CANCELLED,
2291.0,3720.0,2017/07/03,"R3730,1",CANCELLED,web
,2561.0,invalid_date,R 2249,,web
,2120.0,,R -200,Completed,app
2294.0,,invalid_date,R 2434,CANCELLED,web
2295.0,2820.0,1990/05/08,4198,,
2296.0,3278.0,13/02/1987,R -200,CANCELLED,store
2297.0,3902.0,2005-06-11,,,app
2298.0,3658.0,21/01/1997,"R4877,78",Done,web
2299.0,583.0,2015/11/28,,,app
2300.0,,1987/04/25,,completed,app
2301.0,,18/07/1988,2335,completed,app
2302.0,915.0,,R -200,completed,store
2303.0,1670.0,invalid_date,,CANCELLED,
2304.0,3561.0,07/04/1981,"R2671,23",,app
2305.0,5000.0,1985/09/26,,Done,app
2306.0,2232.0,,161,Done,
2307.0,4925.0,1970-06-06,"R3238,54",Done,
2308.0,396.0,2012/07/20,R 3841,,
2309.0,1902.0,invalid_date,,,store
2310.0,1053.0,24/06/1988,"R3849,24",Completed,web
2311.0,1634.0,invalid_date,R 2058,Done,
,4843.0,,R 418,CANCELLED,
2313.0,2123.0,,3241,completed,
2314.0,1118.0,04/08/2007,,,web
2315.0,3906.0,,"R2775,12",Done,app
2316.0,1082.0,invalid_date,R -200,Done,
2317.0,3773.0,1972/02/18,,CANCELLED,
2318.0,2871.0,invalid_date,4924,completed,app
,1976.0,1989-02-15,R -200,completed,
2320.0,4641.0,04/12/1971,"R3683,77",Completed,store
,760.0,28/08/2000,231,completed,web
2322.0,1550.0,,4499,completed,
2323.0,3993.0,invalid_date,1542,CANCELLED,web
2324.0,3730.0,1984-08-28,"R3509,35",,web
2325.0,4504.0,invalid_date,R -200,completed,web
2326.0,383.0,13/12/1996,1661,CANCELLED,web
2327.0,4668.0,2009-12-22,R -200,,web
2328.0,910.0,1980/11/24,3456,CANCELLED,store
2329.0,4173.0,invalid_date,R 3923,completed,
2330.0,4241.0,2023/10/04,,Completed,app
2331.0,1179.0,invalid_date,2596,completed,store
2332.0,,1976-07-30,,Done,web
2333.0,4063.0,21/06/2009,3600,,
2334.0,973.0,1987/09/23,R -200,CANCELLED,store
2335.0,3398.0,,R 4250,,web
2336.0,2278.0,27/12/1977,R -200,completed,app
2337.0,3604.0,12/11/1977,"R1356,66",CANCELLED,app
2338.0,793.0,invalid_date,,Completed,store
2339.0,2776.0,invalid_date,R -200,Completed,web
2340.0,2123.0,20/04/1987,4294,completed,store
2341.0,4171.0,08/01/2001,,Completed,app
2342.0,1461.0,28/04/1974,2286,,app
2343.0,2424.0,1997/06/01,,Completed,web
2344.0,2339.0,11/09/1976,R 901,,
2345.0,3426.0,2002-08-10,"R3008,72",completed,web
2346.0,3322.0,23/08/2002,1350,Completed,store
2347.0,2460.0,2026-04-20,R -200,completed,app
2348.0,4662.0,,"R2964,39",completed,store
2349.0,747.0,26/10/1987,,Completed,store
,2549.0,,R 2415,CANCELLED,
2351.0,4914.0,1989/04/02,R 3724,,web
2352.0,,,R 263,CANCELLED,store
2353.0,4683.0,1977/05/09,R 2569,Completed,app
2354.0,1484.0,08/10/2019,R -200,,
2355.0,,,R -200,Completed,
,1139.0,2016-03-14,,Done,store
2357.0,158.0,1977/07/28,R -200,CANCELLED,web
2358.0,,28/01/1979,541,,
2359.0,365.0,invalid_date,3822,Completed,web
2360.0,601.0,12/11/1993,R 1568,Completed,app
2361.0,3065.0,13/08/2017,R -200,,app
2362.0,,1970/10/18,"R2178,99",Completed,web
2363.0,4418.0,2025-01-09,R -200,CANCELLED,app
2364.0,2573.0,1994/02/22,,Completed,store
2365.0,187.0,invalid_date,"R4486,66",Completed,
2366.0,1299.0,22/12/1982,R -200,,store
2367.0,,2009/03/18,R 4152,Completed,app
2368.0,120.0,,R 3704,completed,web
2369.0,4365.0,,R -200,Done,app
2370.0,1246.0,20/11/2020,2179,Done,
2371.0,,2011/05/11,"R1615,25",,store
2372.0,3129.0,1972/03/09,"R71,93",,app
,4271.0,1982-09-12,,Completed,
2374.0,1516.0,invalid_date,,,store
2375.0,860.0,,R -200,completed,store
2376.0,2423.0,,R 3110,CANCELLED,store
2377.0,3005.0,invalid_date,"R4993,46",Completed,
2378.0,390.0,,4735,CANCELLED,app
2379.0,3489.0,1999-07-13,"R1872,31",Completed,
2380.0,591.0,25/03/1972,4625,Done,
2381.0,4981.0,,"R2358,91",Done,
2382.0,217.0,invalid_date,"R4048,47",completed,store
,2790.0,,4374,CANCELLED,
2384.0,596.0,,,,store
2385.0,3337.0,1970-06-08,R -200,CANCELLED,web
2386.0,2935.0,invalid_date,R 3359,CANCELLED,app
2387.0,4869.0,2017/02/17,,,web
2388.0,,1975-08-23,,Done,store
2389.0,2252.0,23/11/1987,"R214,18",,store
2390.0,2193.0,,"R4777,35",,store
2391.0,581.0,2010-05-02,R 556,Done,store
2392.0,4728.0,1971/03/05,"R4900,63",completed,app
,3103.0,,R -200,Completed,store
2394.0,1091.0,invalid_date,R -200,,web
2395.0,3122.0,17/11/2015,R -200,CANCELLED,app
2396.0,1590.0,09/03/2019,R -200,Completed,app
2397.0,3572.0,,,Completed,app
2398.0,,invalid_date,"R1110,21",CANCELLED,
2399.0,2779.0,invalid_date,R 4534,Completed,app
,598.0,1982-08-09,R 1716,Completed,store
2401.0,769.0,,"R881,94",Completed,app
