transaction_id,order_id,payment_method,transaction_amount,transaction_date,success_flag
1849.0,4605,Crypto,-1082.0297386624552,1978-10-12,maybe
1850.0,999999,CASH,NaN,2023-03-32,
1851.0,2573,Crypto,4586,05/04/1978,N
1852.0,2482,CASH,4430.4725884966465,22/03/1976,maybe
1853.0,319,Cash,3173,2023-03-32,Y
1854.0,2290,Cash,NaN,05/03/1991,
1855.0,4025,card,4599,,maybe
1856.0,1377,Crypto,945,2017-10-26,maybe
1857.0,1816,Cash,1152.2885400714654,1995-12-30,
1858.0,1952,CASH,541.4461339660174,2023-03-32,maybe
1859.0,1502,Crypto,4011,2023-03-32,N
1860.0,1984,Card,4563,15/08/2019,maybe
,999999,card,1815.6186122876866,15/01/2002,maybe
1862.0,1791,Cash,NaN,21/11/2009,maybe
1863.0,1604,,4496,1997-04-23,maybe
1864.0,999999,CASH,2050.4054446070527,20/04/2021,
1865.0,3231,Card,3354,1984-10-08,N
1866.0,2026,CASH,2577,2023-03-32,
1867.0,14,Cash,NaN,2023-03-32,Y
1868.0,2353,card,NaN,2019-01-26,
1869.0,1804,Cash,1735,08/07/1984,N
1870.0,4378,card,NaN,,
1871.0,3557,CASH,NaN,1977-10-01,
1872.0,3573,Card,-697.2991583522962,2006-08-07,maybe
1873.0,3257,CASH,NaN,28/01/1995,N
1874.0,3895,Crypto,3143,1994-07-07,Y
1875.0,999999,Cash,-0.3003912892431799,2023-03-32,N
1876.0,2801,CASH,NaN,2009-11-04,maybe
1877.0,2680,Crypto,3242.5960655187037,1995-06-27,maybe
1878.0,341,CASH,622.6757057981404,2023-03-32,N
1879.0,999999,,NaN,2008-06-21,maybe
1880.0,1961,Cash,-1702.251412731403,24/08/1976,maybe
1881.0,2999,Cash,4310,2023-03-32,Y
1882.0,1321,,1303,,
1883.0,999999,CASH,NaN,,maybe
1884.0,3545,,-2.3288953447718086,,
1885.0,3266,Cash,1248,,Y
1886.0,2080,CASH,602.291280313987,2023-03-32,N
1887.0,4458,Cash,3815,04/11/2008,maybe
1888.0,270,Crypto,1116,2023-03-32,maybe
1889.0,459,Cash,1881,18/10/2025,Y
1890.0,1969,,-796.7707521779103,2004-07-06,Y
1891.0,792,card,NaN,2023-03-32,N
1892.0,1970,CASH,2932.140629145493,,
1893.0,57,,1655.3792240962803,2023-03-32,N
1894.0,3985,CASH,4231,07/09/1980,Y
1895.0,4529,card,2312,2023-03-32,N
1896.0,999999,card,NaN,12/01/2014,
1897.0,2115,Card,2642,2023-03-32,maybe
1898.0,2961,CASH,3700,2023-03-32,
1899.0,1781,card,NaN,2023-03-32,N
1900.0,3022,,NaN,2023-03-32,N
1901.0,4085,Cash,NaN,2023-03-32,Y
1902.0,1223,Crypto,3568,2005-09-29,
1903.0,3748,,NaN,2023-03-32,N
1904.0,3181,CASH,NaN,,
1905.0,999999,,3005,01/06/1994,
1906.0,689,CASH,4012,21/04/2024,maybe
1907.0,89,card,2160.327600923105,,
1908.0,486,CASH,NaN,21/03/2025,Y
1909.0,4614,Crypto,3396.591679580084,18/12/1971,Y
1910.0,302,Card,1088,,N
1911.0,4593,Card,2700.7376980037925,1994-07-24,
1912.0,716,,4637.33722405439,2023-03-32,maybe
1913.0,3592,CASH,869.8186262168292,2018-11-24,Y
1914.0,1959,CASH,3246.8325880183675,,
1915.0,999999,,1438,02/01/1970,N
1916.0,999999,Cash,3388,2023-03-32,maybe
1917.0,3360,Cash,1788,,
1918.0,1499,,-777.0482072953412,,maybe
1919.0,3414,Cash,899,,
1920.0,744,Cash,3798,1984-12-21,N
1921.0,4536,CASH,2650,2023-03-32,N
1922.0,4109,CASH,-183.29028121250144,1987-02-16,N
1923.0,3495,Cash,NaN,,N
1924.0,3960,Cash,4225,2001-06-21,N
1925.0,1640,Crypto,NaN,,N
1926.0,1065,Crypto,4495.667191189603,2023-03-32,N
1927.0,2322,,2255,30/01/2010,
1928.0,1339,CASH,203.67156616045077,,maybe
1929.0,3802,,3371,,
1930.0,1927,card,NaN,2023-03-32,Y
,3604,Card,675,2023-03-32,Y
1932.0,4347,CASH,2765,,
1933.0,315,Crypto,-252.19591627717568,2013-10-10,N
1934.0,1775,,NaN,1975-03-21,maybe
1935.0,435,Crypto,2507.028144985765,2023-03-32,N
1936.0,682,Card,1803,1972-01-13,Y
1937.0,1413,,NaN,2023-03-10,Y
1938.0,2236,Crypto,-1594.3093646826144,2023-03-32,N
1939.0,389,,NaN,24/02/1986,N
1940.0,999999,Cash,2266.2374640850385,2023-03-32,
1941.0,4512,,406.8635506526971,2022-09-29,Y
1942.0,784,CASH,3804,1994-02-24,
1943.0,2515,,NaN,2023-03-32,maybe
1944.0,2473,Crypto,NaN,2023-03-32,
1945.0,191,CASH,1127,06/01/1997,N
1946.0,493,Crypto,NaN,,
1947.0,4010,CASH,4044,1970-11-26,N
1948.0,1311,card,4829.446031556875,13/09/2012,
1949.0,3646,card,241.9778585871113,07/11/2000,maybe
1950.0,510,Crypto,1056.8701619342273,2023-03-32,Y
1951.0,828,Card,-1738.5032469320909,28/01/2014,N
1952.0,4635,CASH,825,11/08/1990,Y
1953.0,2208,Crypto,1528,13/02/2024,N
1954.0,2517,Card,870.8815540223718,,N
1955.0,3465,card,-1004.2514197241478,,maybe
1956.0,2936,CASH,-55.43326187326329,2013-06-26,N
1957.0,159,card,NaN,2023-01-30,Y
1958.0,4321,Card,NaN,16/12/2009,
1959.0,4696,CASH,NaN,1986-07-19,N
1960.0,667,Cash,NaN,,
,1422,Crypto,4137.996350729715,30/04/2009,maybe
1962.0,819,,4737,2023-03-32,Y
1963.0,3970,card,NaN,,maybe
1964.0,3663,Cash,3861.438731957517,,N
1965.0,999999,,1540,2006-04-22,
1966.0,3346,CASH,NaN,2023-03-32,Y
1967.0,4780,Crypto,4443,1974-07-04,
1968.0,4996,Crypto,NaN,,maybe
,3375,CASH,NaN,2003-08-31,N
1970.0,3266,CASH,432,2007-04-15,N
1971.0,3689,Cash,1270.7576708692472,,
1972.0,1920,,4933,2023-03-32,N
,4830,card,NaN,,Y
1974.0,2234,,750.5304705169906,23/06/1988,
1975.0,2998,card,3589,2024-11-21,maybe
1976.0,3133,Cash,3063.9860686186403,2023-03-32,N
1977.0,3132,CASH,-813.5492103018601,1980-07-15,Y
1978.0,3448,card,2436,14/12/2013,
1979.0,4234,Card,854,2023-03-32,
1980.0,1626,Card,NaN,2023-03-32,Y
1981.0,2385,Card,3457,,N
1982.0,249,,1064,2023-03-32,
1983.0,2647,Card,NaN,,
1984.0,220,,52,,
1985.0,3457,Cash,1257.2299374375011,2022-07-28,maybe
1986.0,28,Crypto,NaN,1972-11-05,maybe
1987.0,2291,Crypto,581,2006-08-10,N
1988.0,999999,,NaN,,maybe
,3692,,2309,,Y
1990.0,3326,Card,NaN,2023-03-32,Y
1991.0,976,,-1985.3445648658046,2023-03-32,maybe
1992.0,4653,Crypto,-1838.0185939230141,,Y
1993.0,938,card,1642.6353849398834,2023-03-32,Y
1994.0,4182,Crypto,770,,maybe
1995.0,4655,Crypto,4114.451434504303,2023-03-32,maybe
1996.0,1264,Cash,NaN,2023-03-32,Y
1997.0,3709,card,NaN,06/07/1984,N
1998.0,999999,CASH,4798,22/06/2019,Y
1999.0,999999,card,NaN,1977-07-11,
2000.0,3622,,4173,17/01/2019,
2001.0,2621,Cash,1906,2024-05-13,N
2002.0,4925,Crypto,527.5183147056136,19/02/1988,N
2003.0,965,,NaN,06/12/1981,
2004.0,1735,Crypto,1597,,maybe
2005.0,1237,card,NaN,2023-03-32,maybe
2006.0,3436,,NaN,2023-03-32,N
2007.0,4955,Card,NaN,2023-03-32,Y
,1418,Crypto,NaN,,
2009.0,698,CASH,NaN,,maybe
2010.0,4293,CASH,1384.5749965727364,2023-03-32,maybe
2011.0,4630,Card,3918,10/04/2008,Y
2012.0,981,Cash,NaN,,N
,999999,card,NaN,1971-10-08,maybe
2014.0,1987,CASH,2595,2023-03-32,N
2015.0,707,Cash,NaN,,maybe
2016.0,31,CASH,NaN,,Y
2017.0,3108,card,NaN,2023-03-32,
2018.0,3722,,-1367.5451459274054,,
2019.0,3450,Card,2645,2023-03-32,Y
2020.0,1344,,3756.990059725178,2023-03-32,
2021.0,3588,card,NaN,16/03/1977,maybe
,3865,Card,4928,09/07/2017,N
2023.0,1148,Cash,3655,21/04/1980,maybe
2024.0,420,card,1506.9475264652988,,maybe
2025.0,828,Crypto,NaN,25/09/2006,maybe
2026.0,817,Cash,993.649488438878,,
2027.0,4822,,NaN,2023-03-32,maybe
2028.0,345,Cash,NaN,12/04/2012,
,3533,Card,1964.7707881929482,,Y
2030.0,1101,Card,4580,26/11/2018,Y
2031.0,2685,CASH,2928,,
2032.0,1096,Cash,NaN,2023-01-19,N
2033.0,4077,Crypto,3991,,Y
2034.0,3205,card,1428,30/04/1975,Y
2035.0,1347,Crypto,NaN,2023-03-32,maybe
2036.0,2802,Cash,NaN,2026-01-13,maybe
2037.0,3770,Cash,1975.899342912593,2010-11-24,Y
2038.0,2449,Card,-1286.3801313842814,11/03/2004,maybe
2039.0,3588,Card,2133.769839999146,1994-02-04,Y
2040.0,1159,Crypto,172.74194238194013,,Y
2041.0,2756,Crypto,NaN,02/12/1992,maybe
2042.0,4949,card,150,2023-03-32,
2043.0,4375,card,4775.33706650465,2000-11-20,N
2044.0,2463,Cash,NaN,2004-07-26,
2045.0,619,card,3030,23/09/2007,N
2046.0,709,Cash,NaN,2017-05-18,Y
2047.0,2839,Cash,NaN,2023-03-32,
2048.0,543,Crypto,3014.0173104608702,2023-03-32,maybe
2049.0,3832,CASH,-1523.2822044560667,2023-03-32,
2050.0,1905,card,NaN,1988-04-05,Y
2051.0,36,CASH,1053,2018-04-22,
2052.0,999999,card,4919,19/09/1987,
2053.0,1486,Crypto,2766,,
,3067,CASH,NaN,,N
2055.0,1035,CASH,2988,2000-11-26,Y
,1995,card,NaN,2022-09-08,Y
2057.0,1597,card,1760.6413578635493,2023-03-32,maybe
2058.0,4177,Card,4659,28/01/1973,
2059.0,168,CASH,NaN,,maybe
2060.0,3261,CASH,800,17/10/2023,
2061.0,4918,Cash,NaN,30/11/2024,N
2062.0,1673,,171.0753906663149,,
2063.0,999999,Crypto,134.97326990330566,2023-03-32,
2064.0,3837,card,669.9867207070115,2023-03-32,
2065.0,3173,card,1671,2023-03-32,maybe
2066.0,2687,Crypto,NaN,2023-03-32,Y
2067.0,999999,Crypto,2832.533465390482,2014-06-09,N
2068.0,4477,CASH,681.5435379266328,09/06/2002,maybe
2069.0,3495,card,589,2020-12-13,N
2070.0,2780,card,2308.4139970136184,28/07/2024,maybe
2071.0,911,Crypto,747,2004-09-12,N
2072.0,399,Card,NaN,01/09/1997,maybe
2073.0,1169,card,NaN,,
2074.0,999999,card,NaN,,
,107,Card,2941.2992676775475,2023-03-32,maybe
2076.0,4951,CASH,NaN,1980-09-10,Y
2077.0,1971,CASH,-859.4006205298863,2023-03-32,
2078.0,827,card,NaN,1979-07-21,N
2079.0,2447,Cash,3163,,Y
2080.0,1361,,3980.309805945317,1983-01-03,maybe
2081.0,670,card,4648.614829579067,,
2082.0,4813,Card,619,1987-10-24,Y
2083.0,3272,card,349,2023-03-32,Y
2084.0,3067,CASH,NaN,2015-05-03,Y
2085.0,4565,,748.5688003985128,2023-03-32,
2086.0,1806,Card,3194,2023-03-32,
2087.0,1071,,NaN,,maybe
2088.0,4273,Crypto,3719,2003-03-25,N
2089.0,4696,Crypto,-1007.5024050949223,2002-01-24,
2090.0,999999,Crypto,2163.2899812091337,28/02/1987,Y
2091.0,999999,,NaN,1992-11-29,N
2092.0,2602,Crypto,2523,2023-03-32,N
2093.0,562,card,NaN,,N
2094.0,1254,CASH,-1544.2378940411606,10/08/2020,maybe
2095.0,2634,Card,-1788.708815271965,,N
2096.0,1038,,NaN,2023-03-32,Y
2097.0,640,card,773,16/09/1994,N
2098.0,831,Cash,NaN,16/01/2015,
2099.0,999999,card,3632.6408509231023,04/03/1998,
2100.0,1479,Crypto,3782.1558957101515,2007-09-16,
2101.0,3169,Card,NaN,2023-03-32,
2102.0,2273,Card,NaN,21/03/2021,maybe
2103.0,3908,Cash,3170.3625221561488,1975-06-11,N
2104.0,957,Crypto,3966,2001-06-30,maybe
2105.0,4400,Card,4960,2023-03-32,
2106.0,1472,,NaN,2021-07-27,
2107.0,3370,,NaN,2002-12-18,
2108.0,1375,card,NaN,,maybe
2109.0,2241,,-1050.2287318921847,1987-09-23,Y
2110.0,4997,CASH,NaN,1989-01-21,Y
2111.0,1804,Cash,-1484.8228654967916,2023-03-32,
2112.0,3861,,2232,,
2113.0,1065,Card,2906,,
2114.0,234,Cash,NaN,14/11/1973,maybe
2115.0,3989,card,3492,2023-03-32,
2116.0,4603,card,462.7793837400177,2023-03-32,maybe
2117.0,1419,,68,16/08/2002,
2118.0,1953,Card,NaN,2023-06-03,maybe
2119.0,999999,,3559,,Y
2120.0,3723,CASH,NaN,1978-12-15,maybe
2121.0,999999,CASH,2165,2023-03-32,
2122.0,4467,CASH,-669.6061401978113,1996-03-22,
2123.0,4949,,53.45585079726834,23/04/2004,Y
2124.0,364,,NaN,2023-03-32,Y
2125.0,2304,Card,1505,1988-10-19,maybe
,999999,card,-908.8231036020536,2023-03-32,
2127.0,4067,CASH,NaN,2023-03-32,N
2128.0,1385,Crypto,NaN,,N
2129.0,1818,card,2514.5761382507617,,Y
2130.0,3041,CASH,NaN,12/12/1979,Y
2131.0,4354,CASH,NaN,2023-03-32,maybe
2132.0,4544,,2635.4495251720764,2023-03-32,N
2133.0,740,Crypto,4078,2023-03-32,Y
2134.0,4861,card,NaN,2023-03-32,N
2135.0,4748,Crypto,1621,2023-03-32,maybe
2136.0,4973,Card,NaN,26/11/1986,maybe
2137.0,2195,,NaN,05/05/1984,maybe
2138.0,3363,Card,4449,2023-03-15,maybe
2139.0,4638,Card,NaN,,maybe
2140.0,4372,CASH,2114,2023-03-32,N
2141.0,1834,Card,1453,2012-09-03,Y
2142.0,779,Crypto,-404.06518786655215,2021-12-22,Y
2143.0,1328,card,NaN,2023-03-32,
2144.0,2044,card,1324,1982-11-19,
2145.0,4788,card,-1067.2179697259617,2005-05-03,maybe
2146.0,732,card,3874,2023-03-32,Y
2147.0,1060,Card,NaN,,N
2148.0,4449,Card,-1431.8053757626212,,Y
2149.0,2460,Cash,68.11181887341036,,maybe
2150.0,287,,NaN,2023-03-32,
2151.0,1064,Card,1095,2001-01-16,N
2152.0,406,,NaN,09/02/1987,maybe
2153.0,823,CASH,1489,2004-02-27,Y
2154.0,3117,Cash,972.8662634380162,2022-04-28,Y
2155.0,4642,CASH,2571,04/10/1976,
2156.0,3957,Card,NaN,1996-05-11,
2157.0,3227,,65.27543633097275,2023-03-32,
,2480,CASH,913.053098380426,2016-04-30,
2159.0,962,Cash,4478,,maybe
2160.0,2969,Card,1209.8839732636793,24/12/2023,
2161.0,3369,Card,NaN,2003-04-24,maybe
2162.0,2571,,4996,2023-03-32,maybe
2163.0,1965,Crypto,4537,,Y
2164.0,287,Crypto,NaN,2023-03-32,maybe
2165.0,1474,card,4238,,Y
2166.0,1532,Card,3482.4748931374143,28/05/2002,Y
2167.0,3434,Crypto,-682.2635721266481,22/04/1997,
2168.0,2196,CASH,3353.8873938707584,2023-03-32,maybe
2169.0,2699,Cash,1809,,maybe
2170.0,4150,Crypto,1986.7460936943212,2023-03-32,N
2171.0,24,,NaN,27/07/1973,Y
,2375,Cash,NaN,21/09/1993,
,999999,Cash,1848,2024-08-17,maybe
2174.0,4801,CASH,991.5008367937817,24/10/1980,maybe
2175.0,999999,card,NaN,1992-04-19,Y
2176.0,399,card,1156,2023-03-32,maybe
2177.0,3186,Card,1073,,Y
2178.0,364,,4928,2008-08-15,Y
2179.0,4751,Card,NaN,1970-07-29,N
2180.0,2850,Crypto,NaN,2023-03-32,Y
2181.0,1936,Crypto,2309.8431011999155,,Y
2182.0,1468,CASH,989,07/10/1980,maybe
2183.0,1651,Crypto,1119.0948358261703,1974-02-14,Y
2184.0,4406,CASH,NaN,2023-03-32,maybe
2185.0,680,CASH,1345,01/02/1976,Y
2186.0,2517,CASH,2234.9239040663288,,
2187.0,375,Card,888,2023-03-32,
2188.0,553,,4036,2023-03-32,
2189.0,4594,Cash,4750,,maybe
2190.0,1781,Crypto,NaN,1982-10-23,
2191.0,999999,Card,4201,1986-02-26,
2192.0,3134,Crypto,NaN,,maybe
2193.0,1571,Cash,2316,1978-06-19,Y
2194.0,2010,Crypto,1582,2023-03-32,N
2195.0,2422,CASH,-1035.1577696655922,08/04/1995,
2196.0,999999,card,2654.907808704701,2023-03-32,Y
2197.0,3669,,835,2023-03-32,N
2198.0,2770,Cash,4675,2002-07-11,
2199.0,1967,Card,1579,22/08/2000,Y
2200.0,3577,,820.307522352788,2023-03-32,Y
2201.0,1341,card,NaN,,N
2202.0,999999,Card,NaN,2023-03-32,N
2203.0,1430,CASH,719,2014-07-19,
2204.0,2989,CASH,-1613.9272813771263,2023-03-32,maybe
2205.0,999999,Crypto,NaN,2011-12-05,
2206.0,912,Crypto,-626.5729469777009,2023-03-32,maybe
2207.0,4691,CASH,1814,2023-03-32,
2208.0,3138,Crypto,3979,,
2209.0,2541,Card,2810.253163505622,,N
2210.0,414,CASH,NaN,2019-11-02,N
2211.0,162,Crypto,-609.2469876904227,,
2212.0,999999,Crypto,1406.086016973717,2003-01-14,maybe
2213.0,3531,card,1887,,Y
2214.0,4002,CASH,1288,20/03/1993,N
2215.0,2103,CASH,3117,,Y
2216.0,3149,card,NaN,13/06/1984,Y
2217.0,3546,,-664.5911227680208,,maybe
2218.0,512,card,2889,,maybe
2219.0,4432,card,NaN,10/06/1977,
2220.0,2203,Card,944,09/05/1995,N
2221.0,4229,CASH,2944.62864969937,,
2222.0,999999,Crypto,1472,2023-03-32,N
2223.0,4411,Crypto,4445,,
2224.0,4420,,342,,N
2225.0,184,Card,3243.3381339689286,,
2226.0,1729,Card,3475.6528156861905,,Y
2227.0,3596,card,3413.9387651803836,2023-03-32,
2228.0,2230,Cash,NaN,1975-02-05,Y
2229.0,1127,CASH,NaN,,N
2230.0,4738,Cash,1893.3714877180732,,N
2231.0,446,Cash,NaN,,Y
2232.0,4641,Card,4055,20/12/2024,maybe
2233.0,1750,card,2883,27/09/1984,
2234.0,2343,card,2790,1992-04-19,N
2235.0,4774,CASH,204.26480067026387,,maybe
2236.0,3491,CASH,NaN,2023-04-04,
2237.0,1297,Crypto,-1308.2622721818798,2012-05-27,Y
2238.0,1664,CASH,-1680.265219931421,,N
2239.0,1799,Crypto,2913,2011-12-16,N
2240.0,3196,CASH,NaN,2023-03-32,
2241.0,2588,Cash,NaN,1970-03-05,
2242.0,1031,Crypto,NaN,,N
2243.0,916,Crypto,NaN,1997-03-30,maybe
2244.0,4160,,NaN,2023-03-32,Y
2245.0,3267,Card,NaN,2023-03-32,maybe
2246.0,4579,card,1494,21/10/1992,N
2247.0,2258,Cash,NaN,1988-08-04,maybe
2248.0,3670,card,NaN,14/09/1977,maybe
2249.0,4575,Card,NaN,19/03/1974,maybe
2250.0,4114,Cash,3426,,
2251.0,2643,Card,NaN,23/10/2010,Y
2252.0,3071,Cash,NaN,30/09/1981,Y
2253.0,3185,card,2743,23/02/1972,Y
2254.0,2993,,2025.0464793514243,2023-03-32,
2255.0,2954,card,1395.3717065354022,2023-03-32,maybe
2256.0,1384,Card,NaN,10/09/1977,
2257.0,4154,,NaN,,maybe
2258.0,496,Cash,1872,1975-04-05,maybe
2259.0,2326,Cash,4460.402157806292,,
2260.0,2119,Crypto,1762.2917371049712,04/06/1982,N
2261.0,234,Cash,4558.398451046067,1995-09-04,Y
2262.0,336,Crypto,1103,03/02/1987,
2263.0,263,Crypto,4566.287535414378,17/09/2003,
2264.0,3681,Crypto,3416.1036869384934,,
2265.0,2150,,NaN,1991-06-05,maybe
2266.0,308,,3508,2012-03-16,N
2267.0,999999,card,435.27465647153576,14/11/2010,N
2268.0,2737,,4650,2023-03-32,N
2269.0,4966,Crypto,3653,2023-03-32,maybe
2270.0,834,Crypto,NaN,,Y
2271.0,3392,Card,2742.215622247829,2023-03-32,Y
2272.0,812,Cash,NaN,,maybe
2273.0,424,Cash,203.93198644320137,28/03/2019,
2274.0,2045,Crypto,NaN,1980-08-15,maybe
2275.0,2331,card,2120,,
2276.0,2386,Card,NaN,1985-05-04,maybe
2277.0,1644,Crypto,3393,,N
2278.0,3884,,NaN,11/12/2008,Y
2279.0,736,CASH,4771,,
2280.0,4229,,NaN,2003-07-06,Y
2281.0,708,,NaN,06/03/1973,maybe
2282.0,418,CASH,1791,1993-10-02,N
2283.0,1256,CASH,738,1990-08-01,Y
2284.0,3514,Crypto,2498,1999-04-15,maybe
,2232,Cash,NaN,15/11/2014,
2286.0,301,Crypto,NaN,1983-10-07,maybe
2287.0,1035,Cash,1834.4122669213943,2023-03-32,Y
,3315,,416,07/09/1990,Y
2289.0,700,Card,1209,,maybe
2290.0,4748,CASH,3983,,maybe
2291.0,801,card,646,29/05/2012,maybe
2292.0,3992,,-1094.3847671800943,1987-03-07,
2293.0,1545,Crypto,4432,2005-07-12,
2294.0,2822,Crypto,NaN,,N
2295.0,2052,Cash,NaN,,Y
2296.0,2977,CASH,-102.68375910047212,2008-06-26,
2297.0,999999,card,NaN,26/03/2002,N
2298.0,3237,CASH,NaN,2017-10-13,maybe
2299.0,624,card,3799,2023-03-32,Y
2300.0,2351,,NaN,2023-03-32,Y
2301.0,861,,-72.25023312550411,10/03/2002,Y
2302.0,2836,Cash,NaN,2023-03-32,
2303.0,197,card,3074.770726592138,,N
2304.0,3571,Card,4923,1999-07-11,
2305.0,774,CASH,2813,,Y
2306.0,3790,Cash,4383,26/02/1970,Y
2307.0,182,Card,1853.744380292676,,Y
2308.0,1050,CASH,NaN,04/01/1980,maybe
2309.0,2252,CASH,4181,25/11/2012,
2310.0,2436,Cash,NaN,13/12/2016,maybe
2311.0,4070,CASH,NaN,2023-03-32,Y
2312.0,1911,Card,1289.1564061888175,27/05/2010,maybe
2313.0,2713,CASH,NaN,,
2314.0,209,CASH,2649,21/11/2000,Y
2315.0,4874,CASH,NaN,14/01/1996,Y
2316.0,4481,card,NaN,1988-11-07,
2317.0,3433,Cash,-463.59489953323805,,N
2318.0,3215,,2344.014338660967,2023-03-32,Y
2319.0,3956,card,NaN,07/05/2002,maybe
2320.0,4835,,4172.332770402248,28/11/1987,
2321.0,711,Cash,3395,2023-03-32,Y
2322.0,1954,Card,4582.664722625734,22/10/2017,Y
2323.0,4749,Crypto,NaN,17/10/1997,N
2324.0,816,card,2982.784963496304,06/04/2016,N
2325.0,1582,CASH,NaN,,maybe
2326.0,1379,card,2999.373734110285,2023-03-32,Y
2327.0,411,card,NaN,2023-03-32,maybe
2328.0,999999,Crypto,NaN,2023-03-32,maybe
2329.0,3208,,1842,,
2330.0,3756,Card,2782.3102947011857,,Y
2331.0,711,Cash,4926,21/02/2010,
2332.0,3832,Cash,782,03/07/1988,maybe
2333.0,2139,CASH,131,23/10/1998,maybe
2334.0,999999,Cash,NaN,2023-03-32,maybe
2335.0,999999,card,-713.170009276399,2020-01-16,Y
2336.0,4504,CASH,-1911.4530812636765,01/01/2024,Y
2337.0,2118,Crypto,2545,26/02/2022,N
2338.0,1691,CASH,3762,,maybe
2339.0,2744,card,2577,1984-08-04,N
2340.0,1768,Card,1381.0500227462053,,maybe
2341.0,1418,card,4693,1998-03-10,
2342.0,714,Cash,NaN,2014-06-18,
2343.0,1103,Cash,3214.2015384317965,1998-07-14,N
2344.0,3381,Cash,-67.78570037837085,,
2345.0,4087,Crypto,NaN,1975-06-19,maybe
2346.0,2574,card,3588.796811625747,2023-03-32,maybe
2347.0,2205,Crypto,3838.00603921565,,maybe
2348.0,4012,CASH,1791,2023-03-32,N
2349.0,999999,,4942,2003-12-09,N
2350.0,3949,,3714,,Y
2351.0,3810,Cash,821.0369672659731,2023-03-32,Y
2352.0,2699,CASH,NaN,2023-03-32,maybe
2353.0,3225,CASH,1536.4242889494012,,maybe
2354.0,4164,card,4125,,N
2355.0,1324,card,NaN,2023-05-12,N
2356.0,1360,Crypto,3031,2023-03-32,Y
2357.0,1082,Cash,-1602.0170571619608,1991-01-19,
2358.0,4677,,1290,,Y
2359.0,3259,CASH,NaN,2023-03-32,Y
2360.0,1887,Cash,3712.2590229667885,17/06/1988,Y
2361.0,1409,,-1862.4300275608587,1978-11-15,
2362.0,3337,card,1809.9604866366503,2023-03-32,Y
2363.0,4767,card,934.4123992882023,2023-03-32,
2364.0,999999,card,NaN,12/11/2008,
2365.0,4047,Card,705,1975-06-15,maybe
2366.0,3035,Crypto,NaN,2023-03-32,maybe
2367.0,2174,Card,1470.9317129902588,,Y
2368.0,4397,CASH,3533,,Y
2369.0,2414,card,3969.1240841702784,,Y
2370.0,3664,Cash,2085,2023-03-32,maybe
2371.0,999999,CASH,-169.4251744235862,,
2372.0,3223,CASH,NaN,1991-12-04,N
2373.0,1278,Cash,NaN,2023-03-32,
2374.0,999999,,3261.0179756304306,,
2375.0,1952,Crypto,3632,2023-03-32,N
2376.0,3085,CASH,NaN,2016-05-04,Y
2377.0,3295,card,7.452844166681416,2023-03-32,
2378.0,999999,Card,-953.2106416467295,,N
2379.0,1410,CASH,2985,05/02/1973,maybe
2380.0,4167,card,2133,2023-03-32,Y
,4616,card,NaN,1973-01-24,maybe
,999999,card,NaN,2023-03-32,maybe
2383.0,778,,NaN,26/09/1997,N
2384.0,999999,CASH,232.34822143758402,2023-03-32,maybe
2385.0,625,,477,08/10/1981,maybe
2386.0,492,CASH,657,2023-03-32,
2387.0,2300,Crypto,4720.647509483728,1981-02-17,maybe
2388.0,285,CASH,-1468.9469922167605,2023-03-32,maybe
2389.0,1616,,1162,,maybe
2390.0,4966,CASH,NaN,2020-07-12,
2391.0,4933,Card,NaN,08/12/1986,N
2392.0,3589,Cash,-1431.3974463210038,23/01/1995,Y
2393.0,2238,Card,NaN,10/02/1977,Y
2394.0,1947,CASH,3803,13/01/1991,N
2395.0,3078,card,-1684.6313069290154,,Y
2396.0,3959,Cash,780.6277122630336,1987-06-28,
,4710,Card,NaN,2008-02-15,
2398.0,1141,Card,NaN,2023-03-32,N
2399.0,1328,Card,2201,04/04/1983,
2400.0,2230,,NaN,,Y
2401.0,999999,Card,2023,,N
2402.0,1467,CASH,2781.662359805271,1993-11-07,Y
2403.0,3687,Cash,201,13/01/1999,
2404.0,60,Crypto,-646.789572938934,2023-03-32,Y
2405.0,3402,,-698.3479702941515,1991-05-16,N
2406.0,999999,CASH,1181,2023-03-32,N
2407.0,2178,Card,1137.510681876899,,maybe
2408.0,2009,card,352.4388246709427,2023-03-32,Y
2409.0,303,Card,3195,08/04/1975,N
2410.0,4192,card,NaN,1970-03-03,
2411.0,1368,card,3904.271691753671,05/03/1999,N
2412.0,2809,,3539,16/05/2006,
2413.0,392,,3618,13/10/1997,Y
2414.0,4454,Crypto,484,,N
2415.0,3144,Crypto,2008,1986-12-23,Y
2416.0,3264,,1320.1017165972858,,maybe
2417.0,158,,NaN,19/08/2016,
2418.0,999999,Crypto,-1190.6330887946046,,N
2419.0,999999,Crypto,4061.9686006033244,27/11/1997,N
2420.0,2506,CASH,1973.8925311541352,,Y
2421.0,999999,Crypto,2685,2002-10-21,maybe
2422.0,1385,CASH,3045.522652987237,1984-01-08,maybe
2423.0,2579,card,NaN,,
2424.0,4796,,4428,2023-03-32,maybe
2425.0,4863,card,-1472.2002380653612,16/06/1992,maybe
,3142,Cash,-1665.4664555086504,,Y
2427.0,999999,Cash,NaN,2023-03-32,maybe
2428.0,3854,,NaN,,
2429.0,4960,Cash,NaN,2019-01-24,maybe
2430.0,2958,Cash,NaN,2023-03-32,Y
